koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition,target
-0.05127145928974966,-0.41857659891967164,0.14321335393245688,-0.7824815091152041,-0.27663122190578077,-0.026379168600250472,-0.40854153313640396,-0.04742187256890486,-0.30339651358992714,-0.9008174544670786,0.658807392703433,-0.15572164407178135,0.37200907306822917,1.7827880894129724,0.7719359710207182,CANDIDATE,0
-0.05412215102089796,-0.49356768114553556,-0.03153599062455989,-0.38456553182213155,-0.2832313775653598,-0.03264042069535693,0.2313013942660899,-0.04391418497470054,-0.3097917874663094,0.08941902262377205,0.056450085633805165,-0.10215379440701376,-0.8754670238887277,0.6847460848969238,-1.063759909054285,CANDIDATE,0
-0.0480065719345125,0.20926216111031998,-0.014791715449235965,-0.47872095122588654,-0.24880337130881963,-0.03194472601812287,-0.810524636225703,-0.04782319476241277,-0.23010667496658585,-2.5857547158736036,1.117634247697878,-0.20429870028952093,0.8731495586122935,1.798580686126119,1.2072189500554122,CONFIRMED,1
-0.051769966930621095,0.10970696256163795,-0.10277527046139251,-0.20293040960454808,-0.2489420092371529,-0.031063512760293076,-0.07434847997636534,-0.04625419814025383,-0.03812055319758895,0.36192596011776584,0.23527491117010052,-0.11845705300063868,-0.41165443839993077,1.8081303891042888,0.7560549999779929,CONFIRMED,1
-0.051245700462363306,0.05611342512436186,-0.054977975870013344,0.2960948585401195,-0.24637101836975872,-0.031212590191128944,-0.29080092010137254,-0.047134282823167055,0.0782734313525691,-0.2867173136355433,0.5670420217045449,-0.13875294635188604,0.7123030666138292,1.8561582666167833,0.5885829417092553,CONFIRMED,1
-0.04225736645924185,0.3031370875786316,-0.21206972115123401,-0.4422981178868663,-0.26841940032932776,-0.032183249907460264,-0.814092533590401,-0.04782421707655003,-0.27346663184845793,-2.08807772674138,0.9105739233926927,-0.1898253992931396,0.40139178666276887,1.866530228762662,0.8087509493470357,CONFIRMED,1
-0.049155151180106715,-0.44016801723780785,-0.030318225157263602,-0.6571572925774636,-0.27048040167463894,-0.03218987557105297,-0.7011091170416335,-0.047774570946259365,-0.28216420432033784,-2.08807772674138,0.9105739233926927,-0.1898253992931396,0.40139178666276887,1.866530228762662,0.8087509493470357,CONFIRMED,1
-0.047410664160557225,0.1849948257445601,0.047314323382874515,-0.2676477732124466,-0.27217252710349205,-0.031941413186326525,-0.4763315830656645,-0.04754295289953652,-0.2751294030563173,-0.194602292510813,0.677631058549359,-0.15821704079529536,0.8310591623157159,1.8764912001729053,0.895374427761901,CONFIRMED,1
-0.02384623878492837,-0.20978848637669756,0.03787664101132831,0.18240678689176473,-0.27590337278203125,-0.03187184371860312,-0.6499692548142966,-0.04774045121192833,-0.2138626793205748,0.18537216962869946,0.21409828709343307,-0.11463077802458384,1.8470548637692534,0.14637876782619608,-0.9980704379230133,CONFIRMED,1
-0.054192582499566655,0.08033786889814398,0.147779974434818,-0.27948480772143663,-0.2745405124329697,-0.025683473923016426,-0.054130394909743786,-0.046143724318796236,-0.27103642777543263,-0.5297986193813594,0.5552772305508414,-0.14806909411967167,0.053664522551978636,-1.5384780305984391,0.9848853554572601,FALSE POSITIVE,2
